2022-02-14;17:29:53;203,5;;8156;-;-;OTCN;OB,OF,RPRI,N;203,5;203,5;
2022-02-14;17:29:53;203,5;;927;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;1073;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;130;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;170;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;405;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;1147;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;165;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;578;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;4;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;623;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;2795;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;711;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;48;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;31;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;252;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;324;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;394;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;76;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;460;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;4;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;1339;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;1343;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;1335;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;44;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;322;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;977;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;807;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;536;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;426;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;917;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;1343;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;414;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;929;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;1343;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;701;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;642;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;1986;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;54;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;65;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;1197;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;378;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;3935;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;4;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;292;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;1264;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;1465;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;318;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;2075;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;718;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;681;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;394;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;3;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;157;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;5;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;957;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;188;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;208;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;102;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;51;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;359;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;32;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;633;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;293;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;10;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;1073;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;5;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;159;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;27;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;367;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;704;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;279;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;5;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;89;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;9;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;270;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;53;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;263;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;249;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;322;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;13;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;364;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;4738;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;859;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;492;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;192;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;1;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;229;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;37;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;80;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;79;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;46;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;187;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;186;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;1532;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;23;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;912;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;180;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;922;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;753;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;776;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;482;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;328;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;299;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;3447;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;1517;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;1579;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;127;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;102;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;147;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;4323;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;130;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;940;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;650;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;60;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;1626;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;161;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;188;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;702;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;66;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;98;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;181;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;1142;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;56;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;35;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;53;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;45;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;174;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;18;-;-;CROS;LB,CA;203,5;203,5;
2022-02-14;17:29:53;203,5;;76710;-;-;AUCT;LB,CA;203,5;203,5;
2022-02-14;17:24:57;203,6;;1;-;-;;LB,CT;203,6;204;<
2022-02-14;17:24:56;203,6;;47;-;-;;LB,CT;203,6;203,9;<
2022-02-14;17:24:30;204;;20;-;-;;LB,CT;203,6;204;>
2022-02-14;17:24:30;204;;57;-;-;;LB,CT;203,6;204;>
2022-02-14;17:24:08;203,9;;800;-;-;;LB,CT;203,8;204,1;<
2022-02-14;17:24:08;204;;138;-;-;;LB,CT;203,8;204,1;<
2022-02-14;17:24:06;204,1;;460;-;-;;LB,CT;204,1;204,5;<
2022-02-14;17:24:06;204,1;;59;-;-;;LB,CT;204,1;204,5;<
2022-02-14;17:24:02;204,2;;384;-;-;;LB,CT;204;204,5;<
2022-02-14;17:24:02;204,2;;86;-;-;;LB,CT;204;204,5;<
2022-02-14;17:24:02;204,2;;36;-;-;;LB,CT;204;204,5;<
2022-02-14;17:24:02;204,2;;65;-;-;;LB,CT;204;204,5;<
2022-02-14;17:23:59;204,3;;167;-;-;;LB,CT;204,2;204,5;<
2022-02-14;17:23:59;204,3;;12;-;-;;LB,CT;204,2;204,5;<
2022-02-14;17:23:46;204,2;;75;-;-;;LB,CT;204,1;204,6;<
2022-02-14;17:23:46;204,2;;11;-;-;;LB,CT;204,1;204,6;<
2022-02-14;17:23:46;204,2;;126;-;-;;LB,CT;204,1;204,5;<
2022-02-14;17:23:46;204,2;;9;-;-;;LB,CT;204,1;204,5;<
2022-02-14;17:23:46;204,2;;456;-;-;;LB,CT;204,1;204,5;<
2022-02-14;17:23:46;204,2;;64;-;-;;LB,CT;204,1;204,5;<
2022-02-14;17:23:46;204,2;;12;-;-;;LB,CT;204,1;204,5;<
2022-02-14;17:23:46;204,2;;121;-;-;;LB,CT;204,1;204,5;<
2022-02-14;17:23:45;204,1;;400;-;-;;LB,CT;204,1;204,6;<
2022-02-14;17:23:43;204,4;;151;-;-;;LB,CT;204,1;204,5;<
2022-02-14;17:23:43;204,2;;92;-;-;;LB,CT;204,1;204,5;>
2022-02-14;17:23:43;204,6;;57;-;-;;LB,CT;204,1;204,5;<
2022-02-14;17:23:43;204,6;;187;-;-;;LB,CT;204,1;204,5;>
2022-02-14;17:23:43;204,6;;508;-;-;;LB,CT;204,1;204,5;>
2022-02-14;17:23:43;204,6;;10;-;-;;LB,CT;204,1;204,5;>
2022-02-14;17:23:43;204,4;;443;-;-;;LB,CT;204,1;204,5;>
2022-02-14;17:23:43;204,4;;248;-;-;;LB,CT;204,1;204,5;>
2022-02-14;17:23:43;204,4;;501;-;-;;LB,CT;204,1;204,5;>
2022-02-14;17:23:43;204,2;;46;-;-;;LB,CT;204,1;204,5;>
2022-02-14;17:23:41;204,2;;40;-;-;;LB,CT;204;204,2;>
2022-02-14;17:23:38;204,4;;869;-;-;;LB,CT;203,7;204;>
2022-02-14;17:23:38;204,4;;140;-;-;;LB,CT;203,7;204;>
2022-02-14;17:23:38;204,2;;205;-;-;;LB,CT;203,7;204;>
2022-02-14;17:23:38;204,2;;170;-;-;;LB,CT;203,7;204;>
2022-02-14;17:23:38;204,2;;91;-;-;;LB,CT;203,7;204;>
2022-02-14;17:23:38;204,1;;170;-;-;;LB,CT;203,7;204;>
2022-02-14;17:23:38;204,1;;95;-;-;;LB,CT;203,7;204;>
2022-02-14;17:23:38;204;;161;-;-;;LB,CT;203,7;204;>
2022-02-14;17:23:38;204;;99;-;-;;LB,CT;203,7;204;>
2022-02-14;17:23:37;203,8;;59;-;-;;LB,CT;203,7;204;<
2022-02-14;17:23:36;204;;62;-;-;;LB,CT;204;204,2;<
2022-02-14;17:23:36;204;;12;-;-;;LB,CT;204;204,2;<
2022-02-14;17:23:36;204,3;;2773;-;-;;LB,CT;203,9;204,2;<
2022-02-14;17:23:36;204,3;;520;-;-;;LB,CT;203,9;204,2;>
2022-02-14;17:23:36;204,3;;199;-;-;;LB,CT;203,9;204,2;>
2022-02-14;17:23:36;204,2;;320;-;-;;LB,CT;203,9;204,2;>
2022-02-14;17:23:36;204,2;;75;-;-;;LB,CT;203,9;204,2;>
2022-02-14;17:23:36;204,2;;97;-;-;;LB,CT;203,9;204,2;>
2022-02-14;17:23:36;204,2;;16;-;-;;LB,CT;203,9;204,2;>
2022-02-14;17:23:29;204,2;;44;-;-;STRO;OB,ON,PRIC,ALGO;203,9;204,4;>
2022-02-14;17:23:29;204,2;;43;-;-;STRO;OB,ON,PRIC,ALGO;203,9;204,4;>
2022-02-14;17:23:29;204,2;;73;-;-;STRO;OB,ON,PRIC,ALGO;203,9;204,4;>
2022-02-14;17:23:29;204,1;;42;-;-;STRO;OB,ON,PRIC,ALGO;203,9;204,3;>
2022-02-14;17:23:29;204,2;;118;-;-;;LB,CT;203,9;204,3;>
2022-02-14;17:23:28;204,3;;500;-;-;;LB,CT;203,8;203,9;>
2022-02-14;17:23:28;204,3;;193;-;-;;LB,CT;203,8;203,9;>
2022-02-14;17:23:28;204,2;;197;-;-;;LB,CT;203,8;203,9;>
2022-02-14;17:23:28;204,2;;3022;-;-;;LB,CT;203,8;203,9;>
2022-02-14;17:23:28;203,9;;91;-;-;;LB,CT;203,8;203,9;>
2022-02-14;17:23:28;203,9;;58;-;-;;LB,CT;203,8;203,9;>
2022-02-14;17:23:26;204,1;;359;-;-;;LB,CT;203,6;203,9;>
2022-02-14;17:23:26;204,1;;203;-;-;;LB,CT;203,6;203,9;>
2022-02-14;17:23:26;204,1;;442;-;-;;LB,CT;203,6;203,9;>
2022-02-14;17:23:26;204,1;;22;-;-;;LB,CT;203,6;203,9;>
2022-02-14;17:23:26;204;;4;-;-;;LB,CT;203,6;203,9;>
2022-02-14;17:23:26;203,9;;170;-;-;;LB,CT;203,6;203,9;>
2022-02-14;17:23:26;203,9;;200;-;-;;LB,CT;203,6;203,9;>
2022-02-14;17:23:26;204,1;;228;-;-;;LB,CT;203,7;203,9;>
2022-02-14;17:23:26;204;;216;-;-;;LB,CT;203,7;203,9;>
2022-02-14;17:23:26;204;;235;-;-;;LB,CT;203,7;203,9;>
2022-02-14;17:23:26;203,9;;180;-;-;;LB,CT;203,7;203,9;>
2022-02-14;17:23:26;203,9;;207;-;-;;LB,CT;203,7;203,9;>
2022-02-14;17:23:26;203,7;;170;-;-;;LB,CT;203,7;203,9;>
2022-02-14;17:23:26;203,7;;13;-;-;;LB,CT;203,7;203,9;>
2022-02-14;17:23:26;203,7;;151;-;-;;LB,CT;203,7;203,9;>
2022-02-14;17:23:15;203,6;;26;-;-;;LB,CT;203,6;203,7;<
2022-02-14;17:23:15;203,6;;9;-;-;;LB,CT;203,6;203,7;<
2022-02-14;17:22:31;203,6;;132;-;-;;LB,CT;203,5;203,7;<
2022-02-14;17:22:31;203,6;;30;-;-;;LB,CT;203,5;203,7;<
2022-02-14;17:22:30;203,6;;9;-;-;;LB,CT;203,6;203,7;<
2022-02-14;17:22:26;203,6;;13;-;-;;LB,CT;203,6;203,7;<
2022-02-14;17:22:20;203,6;;11;-;-;;LB,CT;203,6;203,7;<
2022-02-14;17:22:18;203,7;;70;-;-;;LB,CT;203,5;203,7;>
2022-02-14;17:21:55;203,7;;21;-;-;;LB,CT;203,5;203,7;>
2022-02-14;17:21:55;203,7;;119;-;-;;LB,CT;203,5;203,7;>
2022-02-14;17:21:51;203,7;;5;-;-;;LB,CT;203,4;203,7;>
2022-02-14;17:21:47;203,7;;10;-;-;OTCN;OB,OF,RPRI,N;203,5;203,7;<
2022-02-14;17:21:34;203,5;;1;-;-;;LB,CT;203,5;203,7;<
2022-02-14;17:21:08;203,6;;25;-;-;;LB,CT;203,5;203,7;<
2022-02-14;17:21:08;203,6;;79;-;-;;LB,CT;203,5;203,7;<
2022-02-14;17:21:07;203,7;;8;-;-;;LB,CT;203,5;203,7;<
2022-02-14;17:21:07;203,7;;20;-;-;;LB,CT;203,7;203,9;>
2022-02-14;17:21:07;203,7;;5;-;-;;LB,CT;203,7;203,9;>
2022-02-14;17:21:07;203,7;;248;-;-;;LB,CT;203,7;203,9;>
2022-02-14;17:21:07;203,7;;193;-;-;;LB,CT;203,7;203,9;<
2022-02-14;17:21:07;203,7;;11;-;-;;LB,CT;203,7;203,9;<
2022-02-14;17:21:07;203,7;;67;-;-;;LB,CT;203,7;203,9;<
2022-02-14;17:21:07;203,7;;68;-;-;;LB,CT;203,7;203,9;<
2022-02-14;17:21:07;203,7;;120;-;-;;LB,CT;203,7;203,9;<
