2022-02-21;17:29:30;568,2;;268;-;-;OTCN;OB,OF,RPRI,N;568,2;568,2;
2022-02-21;17:29:30;568,2;;335;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;135;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;4;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;1628;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;1534;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;36;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;411;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;408;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;130;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;158;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;46;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;82;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;36;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;538;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;131;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;191;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;39;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;356;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;66;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;91;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;15;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;1002;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;111;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;718;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;211;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;204;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;258;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;186;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;493;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;1922;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;177;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;151;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;107;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;12;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;958;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;203;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;401;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;4;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;4503;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;4151;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;149;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;451;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;126;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;447;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;185;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;33;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;21;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;29;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;1;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;45;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;757;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;32;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;318;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;171;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;29;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;208;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;34;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;462;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;89;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;272;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;106;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;380;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;326;-;-;CROS;LB,CA;568,2;568,2;
2022-02-21;17:29:30;568,2;;86;-;-;CROS;LB,CA;568,2;568,2;
