2022-02-17;17:29:48;1047,2;;607;-;-;OTCN;OB,OF,RPRI,N;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;72;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;99;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;50;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;143;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;475;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;114;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;142;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;1083;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;70;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;323;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;374;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;357;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;1824;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;305;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;886;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;380;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;110;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;2;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;1;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;673;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;208;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;1541;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;2000;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;7;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;326;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;1;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;4;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;180;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;900;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;4;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;77;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;674;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;864;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;10;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;704;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;40;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;239;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;25;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;25;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;133;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;221;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;426;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;2;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;64;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;190;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;55;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;20;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;1373;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;81;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;150;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;479;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;17;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;172;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;14;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;91;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;1210;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;11;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;1;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;80;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;108;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;813;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;49;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;66;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;20;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;57;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;88;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;18;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;465;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;687;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;250;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;30;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;175;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;175;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;175;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;1010;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;191;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;687;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;150;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;156;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;358;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;118;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;204;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;26;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;48;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;87;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;123;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;212;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;314;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;230;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;21;-;-;CROS;LB,CA;1 047,20;1 047,20;
2022-02-17;17:29:48;1047,2;;24;-;-;CROS;LB,CA;1 047,20;1 047,20;
