2022-02-07;17:29:39;1119,2;;700;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;320;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;16;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;38;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;180;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;330;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;14;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;166;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;528;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;37;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;142;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;215;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;15;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;201;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;85;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;50;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;228;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;2000;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;175;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;245;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;724;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;942;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;1370;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;40;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;169;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;103;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;195;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;8;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;520;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;4555;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;141;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;571;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;652;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;5319;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;206;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;633;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;9;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;54;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;448;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;448;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;448;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;448;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;449;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;53;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;630;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;2;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;7878;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;1;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;1185;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;37;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;421;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;3309;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;2470;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;76;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;126;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;190;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;126;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;2116;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;102;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;104;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;208;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;374;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;836;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;300;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;87;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;103;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;99;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;154;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;231;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;1518;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;135;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;30;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;113;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;420;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;242;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;494;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;511;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;92;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;368;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;1155;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;1937;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;1713;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;100;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;100;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;50;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;773;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;221;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;20;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;1446;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;652;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;634;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;1055;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;42;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;435;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;7;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;205;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;205;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;1403;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;3141;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;598;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;3;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;1630;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;1484;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;685;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;68;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;337;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;1;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;18;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;8;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;35;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;15;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;65;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;46;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;4071;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;45;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;62;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;52;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;1138;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;219;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;34;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;139;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;11;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;347;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;1125;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;13;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;33;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;25;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;47;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;342;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;23;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;65;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;180;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;644;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;54;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;8;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;46;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;70;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;1161;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;22;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;8;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;741;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;273;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;748;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;860;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;510;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;830;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;62;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;538;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;707;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;2;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;46;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;43;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;10;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;51;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;70;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;197;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;10;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;142;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;7;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;285;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;68;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;16;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;7;-;-;CROS;LB,CA;1 119,20;1 119,20;
2022-02-07;17:29:39;1119,2;;137375;-;-;AUCT;LB,CA;1 119,20;1 119,20;
2022-02-07;17:24:59;1113,6;;5;-;-;;LB,CT;1 113,60;1 114,60;<
2022-02-07;17:24:57;1113,8;;48;-;-;;LB,CT;1 113,60;1 114,40;<
2022-02-07;17:24:56;1114,6;;62;-;-;;LB,CT;1 113,60;1 114,60;>
2022-02-07;17:24:56;1114,6;;2;-;-;;LB,CT;1 113,40;1 114,60;>
2022-02-07;17:24:56;1114,4;;16;-;-;;LB,CT;1 113,40;1 114,60;>
2022-02-07;17:24:56;1114,4;;60;-;-;;LB,CT;1 113,40;1 114,60;>
2022-02-07;17:24:56;1114,4;;50;-;-;;LB,CT;1 113,40;1 114,60;>
2022-02-07;17:24:55;1113,2;;49;-;-;;LB,CT;1 113,40;1 114,60;<
2022-02-07;17:24:55;1113,4;;24;-;-;;LB,CT;1 113,40;1 114,60;<
2022-02-07;17:24:55;1113,4;;40;-;-;;LB,CT;1 113,40;1 114,60;<
2022-02-07;17:24:55;1113,4;;1;-;-;;LB,CT;1 113,40;1 114,60;<
2022-02-07;17:24:55;1113,4;;58;-;-;;LB,CT;1 113,40;1 114,60;<
2022-02-07;17:24:55;1113,4;;52;-;-;;LB,CT;1 113,40;1 114,60;<
2022-02-07;17:24:55;1114,4;;75;-;-;;LB,CT;1 113,40;1 114,60;>
2022-02-07;17:24:55;1114,4;;25;-;-;;LB,CT;1 113,40;1 114,60;>
2022-02-07;17:24:55;1114,4;;139;-;-;;LB,CT;1 113,40;1 114,60;>
2022-02-07;17:24:55;1114,4;;28;-;-;;LB,CT;1 113,40;1 114,60;>
2022-02-07;17:24:55;1113,6;;35;-;-;;LB,CT;1 113,40;1 114,40;<
2022-02-07;17:24:55;1114,4;;261;-;-;;LB,CT;1 113,40;1 114,40;>
2022-02-07;17:24:55;1114,4;;63;-;-;;LB,CT;1 113,40;1 114,40;>
2022-02-07;17:24:54;1114,2;;30;-;-;;LB,CT;1 113,40;1 114,40;>
2022-02-07;17:24:54;1114,2;;105;-;-;;LB,CT;1 113,40;1 114,40;>
2022-02-07;17:24:54;1114,2;;67;-;-;;LB,CT;1 113,40;1 114,40;>
2022-02-07;17:24:54;1114;;5;-;-;;LB,CT;1 113,40;1 114,40;>
2022-02-07;17:24:50;1114;;58;-;-;;LB,CT;1 113,40;1 114,00;>
2022-02-07;17:24:50;1114;;50;-;-;;LB,CT;1 113,40;1 114,00;>
2022-02-07;17:24:44;1114;;63;-;-;;LB,CT;1 113,20;1 114,00;>
2022-02-07;17:24:44;1114;;2;-;-;;LB,CT;1 113,20;1 114,00;>
2022-02-07;17:24:43;1113,6;;75;-;-;;LB,CT;1 113,20;1 114,00;>
2022-02-07;17:24:43;1113,6;;32;-;-;;LB,CT;1 113,20;1 114,00;>
2022-02-07;17:24:43;1113,6;;10;-;-;;LB,CT;1 113,20;1 114,00;>
2022-02-07;17:24:43;1113,4;;5;-;-;;LB,CT;1 112,80;1 113,40;>
2022-02-07;17:24:43;1113,4;;21;-;-;;LB,CT;1 112,80;1 113,40;>
2022-02-07;17:24:43;1113,4;;15;-;-;;LB,CT;1 112,80;1 113,40;>
2022-02-07;17:24:42;1113,2;;34;-;-;;LB,CT;1 112,60;1 113,20;>
2022-02-07;17:24:31;1113,4;;49;-;-;;LB,CT;1 112,60;1 113,40;>
2022-02-07;17:24:31;1113,2;;63;-;-;;LB,CT;1 112,60;1 113,40;>
2022-02-07;17:24:31;1113,2;;14;-;-;;LB,CT;1 112,60;1 113,40;>
2022-02-07;17:24:31;1113,2;;2;-;-;;LB,CT;1 112,60;1 113,40;>
2022-02-07;17:24:31;1113,2;;3;-;-;;LB,CT;1 112,60;1 113,40;>
2022-02-07;17:24:29;1113;;5;-;-;;LB,CT;1 112,40;1 113,20;>
2022-02-07;17:24:29;1113;;1;-;-;;LB,CT;1 112,40;1 113,20;>
2022-02-07;17:24:29;1113;;15;-;-;;LB,CT;1 112,40;1 113,20;>
2022-02-07;17:24:23;1112,8;;5;-;-;;LB,CT;1 112,40;1 113,20;>
2022-02-07;17:24:23;1112,8;;1;-;-;;LB,CT;1 112,40;1 113,20;>
2022-02-07;17:24:21;1113,2;;27;-;-;;LB,CT;1 112,40;1 113,20;>
2022-02-07;17:24:21;1113;;63;-;-;;LB,CT;1 112,40;1 113,20;>
