2022-02-17;17:29:41;191;;43;-;-;SIST;OB,SI,N;191;191;
2022-02-17;17:29:41;191;;142;BBI;AVA;CROS;LB,CA;191;191;
2022-02-17;17:29:41;191;;55;BBI;AVA;CROS;LB,CA;191;191;
2022-02-17;17:29:41;191;;24;JPAG;AVA;CROS;LB,CA;191;191;
2022-02-17;17:29:41;191;;24;JPAG;AVA;CROS;LB,CA;191;191;
2022-02-17;17:29:41;191;;60;BBI;AVA;CROS;LB,CA;191;191;
2022-02-17;17:29:41;191;;30;BBI;AVA;CROS;LB,CA;191;191;
2022-02-17;17:29:41;191;;24;JPAG;AVA;CROS;LB,CA;191;191;
2022-02-17;17:29:41;191;;21;BBI;AVA;CROS;LB,CA;191;191;
2022-02-17;17:29:41;191;;1;BBI;AVA;CROS;LB,CA;191;191;
2022-02-17;17:29:41;191;;19;BBI;AVA;CROS;LB,CA;191;191;
2022-02-17;17:29:41;191;;50;BBI;AVA;CROS;LB,CA;191;191;
2022-02-17;17:29:41;191;;85;BBI;AVA;CROS;LB,CA;191;191;
2022-02-17;17:29:41;191;;27;JPAG;AVA;CROS;LB,CA;191;191;
2022-02-17;17:29:41;191;;154;JPAG;AVA;CROS;LB,CA;191;191;
2022-02-17;17:29:41;191;;10;JPAG;NON;CROS;LB,CA;191;191;
2022-02-17;17:29:41;191;;36;JPAG;GSAG;CROS;LB,CA;191;191;
2022-02-17;17:29:41;191;;5;BBI;GSAG;CROS;LB,CA;191;191;
2022-02-17;17:29:41;191;;86;UBS;GSAG;CROS;LB,CA;191;191;
2022-02-17;17:29:41;191;;13;MSE;GSAG;CROS;LB,CA;191;191;
2022-02-17;17:29:41;191;;22;JTEU;GSAG;CROS;LB,CA;191;191;
2022-02-17;17:29:41;191;;122;UBS;GSAG;CROS;LB,CA;191;191;
2022-02-17;17:29:41;191;;209;UBS;GSAG;CROS;LB,CA;191;191;
2022-02-17;17:29:41;191;;1;CITI;GSAG;CROS;LB,CA;191;191;
2022-02-17;17:29:41;191;;264;MLEX;GSAG;CROS;LB,CA;191;191;
2022-02-17;17:29:41;191;;90;MLEX;GSAG;CROS;LB,CA;191;191;
2022-02-17;17:29:41;191;;39;UBS;GSAG;CROS;LB,CA;191;191;
2022-02-17;17:29:41;191;;444;MSE;GSAG;CROS;LB,CA;191;191;
2022-02-17;17:29:41;191;;565;JPAG;GSAG;CROS;LB,CA;191;191;
2022-02-17;17:29:41;191;;1;JPAG;BBI;CROS;LB,CA;191;191;
2022-02-17;17:29:41;191;;1;JPAG;BBI;CROS;LB,CA;191;191;
2022-02-17;17:29:41;191;;239;JPAG;NRD;CROS;LB,CA;191;191;
2022-02-17;17:29:41;191;;279;JPAG;NRD;CROS;LB,CA;191;191;
2022-02-17;17:29:41;191;;1;JPAG;UBS;CROS;LB,CA;191;191;
2022-02-17;17:29:41;191;;21;JPAG;UBS;CROS;LB,CA;191;191;
2022-02-17;17:29:41;191;;27;JPAG;UBS;CROS;LB,CA;191;191;
2022-02-17;17:29:41;191;;290;JPAG;UBS;CROS;LB,CA;191;191;
2022-02-17;17:29:41;191;;64;JPAG;UBS;CROS;LB,CA;191;191;
2022-02-17;17:29:41;191;;155;JPAG;UBS;CROS;LB,CA;191;191;
2022-02-17;17:29:41;191;;75;JPAG;UBS;CROS;LB,CA;191;191;
2022-02-17;17:29:41;191;;14;JPAG;CSV;CROS;LB,CA;191;191;
