2022-02-01;17:30:50;232,1495;;50000;NRD;NRD;VWAP;OB,ON,D,N,BENC;233,1;233,1;
2022-02-01;17:29:34;233,1;;5140;-;-;OTCN;OB,OF,RPRI,N;233,1;233,1;
2022-02-01;17:29:34;233,1;;2934;-;-;CROS;LB,CA;233,1;233,1;
2022-02-01;17:29:34;233,1;;188;-;-;CROS;LB,CA;233,1;233,1;
2022-02-01;17:29:34;233,1;;953;-;-;CROS;LB,CA;233,1;233,1;
2022-02-01;17:29:34;233,1;;1907;-;-;CROS;LB,CA;233,1;233,1;
2022-02-01;17:29:34;233,1;;116;-;-;CROS;LB,CA;233,1;233,1;
2022-02-01;17:29:34;233,1;;185;-;-;CROS;LB,CA;233,1;233,1;
2022-02-01;17:29:34;233,1;;885;-;-;CROS;LB,CA;233,1;233,1;
2022-02-01;17:29:34;233,1;;2623;-;-;CROS;LB,CA;233,1;233,1;
2022-02-01;17:29:34;233,1;;903;-;-;CROS;LB,CA;233,1;233,1;
2022-02-01;17:29:34;233,1;;2212;-;-;CROS;LB,CA;233,1;233,1;
2022-02-01;17:29:34;233,1;;263;-;-;CROS;LB,CA;233,1;233,1;
2022-02-01;17:29:34;233,1;;4793;-;-;CROS;LB,CA;233,1;233,1;
2022-02-01;17:29:34;233,1;;1553;-;-;CROS;LB,CA;233,1;233,1;
2022-02-01;17:29:34;233,1;;1442;-;-;CROS;LB,CA;233,1;233,1;
2022-02-01;17:29:34;233,1;;58;-;-;CROS;LB,CA;233,1;233,1;
2022-02-01;17:29:34;233,1;;8;-;-;CROS;LB,CA;233,1;233,1;
2022-02-01;17:29:34;233,1;;795;-;-;CROS;LB,CA;233,1;233,1;
2022-02-01;17:29:34;233,1;;13;-;-;CROS;LB,CA;233,1;233,1;
2022-02-01;17:29:34;233,1;;7990;-;-;CROS;LB,CA;233,1;233,1;
2022-02-01;17:29:34;233,1;;4888;-;-;CROS;LB,CA;233,1;233,1;
2022-02-01;17:29:34;233,1;;32;-;-;CROS;LB,CA;233,1;233,1;
2022-02-01;17:29:34;233,1;;306;-;-;CROS;LB,CA;233,1;233,1;
2022-02-01;17:29:34;233,1;;1756;-;-;CROS;LB,CA;233,1;233,1;
2022-02-01;17:29:34;233,1;;19175;-;-;CROS;LB,CA;233,1;233,1;
2022-02-01;17:29:34;233,1;;9;-;-;CROS;LB,CA;233,1;233,1;
2022-02-01;17:29:34;233,1;;505;-;-;CROS;LB,CA;233,1;233,1;
2022-02-01;17:29:34;233,1;;176;-;-;CROS;LB,CA;233,1;233,1;
2022-02-01;17:29:34;233,1;;277;-;-;CROS;LB,CA;233,1;233,1;
2022-02-01;17:29:34;233,1;;2189;-;-;CROS;LB,CA;233,1;233,1;
2022-02-01;17:29:34;233,1;;187;-;-;CROS;LB,CA;233,1;233,1;
2022-02-01;17:29:34;233,1;;459;-;-;CROS;LB,CA;233,1;233,1;
2022-02-01;17:29:34;233,1;;5664;-;-;CROS;LB,CA;233,1;233,1;
2022-02-01;17:29:34;233,1;;1380;-;-;CROS;LB,CA;233,1;233,1;
2022-02-01;17:29:34;233,1;;4247;-;-;CROS;LB,CA;233,1;233,1;
2022-02-01;17:29:34;233,1;;1753;-;-;CROS;LB,CA;233,1;233,1;
2022-02-01;17:29:34;233,1;;1335;-;-;CROS;LB,CA;233,1;233,1;
2022-02-01;17:29:34;233,1;;1337;-;-;CROS;LB,CA;233,1;233,1;
2022-02-01;17:29:34;233,1;;1337;-;-;CROS;LB,CA;233,1;233,1;
2022-02-01;17:29:34;233,1;;1337;-;-;CROS;LB,CA;233,1;233,1;
2022-02-01;17:29:34;233,1;;1337;-;-;CROS;LB,CA;233,1;233,1;
2022-02-01;17:29:34;233,1;;434;-;-;CROS;LB,CA;233,1;233,1;
2022-02-01;17:29:34;233,1;;301;-;-;CROS;LB,CA;233,1;233,1;
2022-02-01;17:29:34;233,1;;885;-;-;CROS;LB,CA;233,1;233,1;
2022-02-01;17:29:34;233,1;;3780;-;-;CROS;LB,CA;233,1;233,1;
