2022-02-02;17:29:43;92,4;;8883;-;-;OTCN;OB,OF,RPRI,N;92,4;92,4;
2022-02-02;17:29:42;92,4;;241;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;3911;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;7045;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;10787;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;20543;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;6319;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;15990;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;357;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;59;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;8827;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;462;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;3543;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;19;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;108;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;225;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;5;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;10;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;1093;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;2936;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;709;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;1170;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;2053;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;1985;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;2591;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;1;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;108;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;5;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;100;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;15;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;5;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;20;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;100;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;28;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;20;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;100;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;16;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;27;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;522;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;378;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;6;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;70;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;100;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;22;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;580;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;340;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;6;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;100;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;4;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;500;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;10;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;2000;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;6;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;1150;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;1450;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;2200;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;144;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;8099;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;3502;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;3914;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;10399;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;54;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;171;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;1256;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;2075;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;3502;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;875;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;608;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;5785;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;786;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;4695;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;16;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;1620;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;1975;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;2765;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;289;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;9973;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;4;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;10;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;215;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;2980;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;48;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;25;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;430;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;828;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;8823;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;100;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;1079;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;15;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;164;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;4164;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;3380;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;20251;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;1127;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;3622;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;6941;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;3561;-;-;CROS;LB,CA;92,4;92,4;
2022-02-02;17:29:42;92,4;;6291;-;-;CROS;LB,CA;92,4;92,4;
