2022-02-15;09:17:06;45,44;;121;-;-;;LB,CT;45,34;45,44;>
2022-02-15;09:17:06;45,44;;393;-;-;;LB,CT;45,34;45,44;>
2022-02-15;09:16:56;45,42;;13;-;-;;LB,CT;45,32;45,42;>
2022-02-15;09:16:39;45,4;;22;-;-;;LB,CT;45,28;45,4;>
2022-02-15;09:16:39;45,4;;13;-;-;;LB,CT;45,28;45,4;>
2022-02-15;09:16:14;45,26;;1;-;-;;LB,CT;45,26;45,42;<
2022-02-15;09:16:02;45,32;;20;-;-;;LB,CT;45,22;45,32;>
2022-02-15;09:15:48;45,4;;282;-;-;;LB,CT;45,4;45,5;<
2022-02-15;09:15:37;45,52;;64;-;-;;LB,CT;45,46;45,58;<
2022-02-15;09:15:37;45,52;;328;-;-;;LB,CT;45,46;45,58;<
2022-02-15;09:15:24;45,54;;210;-;-;;LB,CT;45,52;45,66;<
2022-02-15;09:15:24;45,54;;140;-;-;;LB,CT;45,52;45,66;<
2022-02-15;09:15:24;45,54;;1;-;-;;LB,CT;45,52;45,66;<
2022-02-15;09:15:19;45,5;;8;-;-;;LB,CT;45,42;45,52;>
2022-02-15;09:15:17;45,44;;400;-;-;;LB,CT;45,48;45,6;<
2022-02-15;09:15:17;45,48;;440;-;-;;LB,CT;45,48;45,6;<
2022-02-15;09:15:17;45,48;;50;-;-;;LB,CT;45,48;45,6;<
2022-02-15;09:15:17;45,48;;333;-;-;;LB,CT;45,48;45,6;<
2022-02-15;09:15:17;45,48;;2867;-;-;;LB,CT;45,48;45,6;<
2022-02-15;09:15:12;45,5;;10;-;-;;LB,CT;45,56;45,66;<
2022-02-15;09:15:12;45,56;;35;-;-;;LB,CT;45,56;45,66;<
2022-02-15;09:15:01;45,62;;475;-;-;;LB,CT;45,54;45,74;>
2022-02-15;09:15:01;45,62;;128;-;-;;LB,CT;45,54;45,74;>
2022-02-15;09:15:01;45,6;;124;-;-;;LB,CT;45,54;45,74;>
2022-02-15;09:15:01;45,58;;123;-;-;;LB,CT;45,54;45,74;>
2022-02-15;09:15:01;45,58;;380;-;-;;LB,CT;45,54;45,74;>
2022-02-15;09:14:41;45,56;;500;-;-;;LB,CT;45,48;45,58;<
2022-02-15;09:14:39;45,5;;443;-;-;;LB,CT;45,5;45,62;<
2022-02-15;09:14:19;45,54;;100;-;-;;LB,CT;45,44;45,56;>
2022-02-15;09:14:05;45,5;;10;-;-;;LB,CT;45,44;45,56;<
2022-02-15;09:14:04;45,5;;33;-;-;;LB,CT;45,5;45,56;<
2022-02-15;09:14:03;45,6;;422;-;-;;LB,CT;45,5;45,58;<
2022-02-15;09:14:03;45,6;;1250;-;-;;LB,CT;45,5;45,58;<
2022-02-15;09:13:40;45,5;;96;-;-;;LB,CT;45,5;45,68;<
2022-02-15;09:13:25;45,6;;28;-;-;;LB,CT;45,5;45,68;>
2022-02-15;09:13:17;45,54;;125;-;-;;LB,CT;45,44;45,52;>
2022-02-15;09:13:17;45,5;;1053;-;-;;LB,CT;45,44;45,52;<
2022-02-15;09:13:11;45,46;;17;-;-;STRO;OB,ON,PRIC,ALGO;45,44;45,52;<
2022-02-15;09:12:55;45,56;;36;-;-;;LB,CT;45,58;45,68;<
2022-02-15;09:12:55;45,58;;40;-;-;;LB,CT;45,58;45,68;<
2022-02-15;09:12:37;45,64;;392;-;-;;LB,CT;45,64;45,74;<
2022-02-15;09:12:37;45,64;;120;-;-;;LB,CT;45,64;45,74;<
2022-02-15;09:12:31;45,58;;60;-;-;;LB,CT;45,64;45,72;<
2022-02-15;09:12:31;45,64;;40;-;-;;LB,CT;45,64;45,72;<
2022-02-15;09:12:29;45,66;;55;-;-;;LB,CT;45,64;45,72;>
2022-02-15;09:12:29;45,66;;350;-;-;;LB,CT;45,64;45,72;>
2022-02-15;09:12:27;45,66;;350;-;-;;LB,CT;45,56;45,66;>
2022-02-15;09:12:04;45,6;;132;-;-;;LB,CT;45,48;45,6;>
2022-02-15;09:12:04;45,6;;50;-;-;;LB,CT;45,48;45,6;>
2022-02-15;09:12:04;45,6;;668;-;-;;LB,CT;45,48;45,6;>
2022-02-15;09:12:04;45,6;;72;-;-;;LB,CT;45,48;45,6;>
2022-02-15;09:11:55;45,54;;221;-;-;;LB,CT;45,48;45,6;<
2022-02-15;09:11:55;45,54;;8;-;-;;LB,CT;45,48;45,6;<
2022-02-15;09:11:55;45,56;;1250;-;-;;LB,CT;45,48;45,6;>
2022-02-15;09:11:43;45,6;;54;-;-;;LB,CT;45,54;45,56;<
2022-02-15;09:11:33;45,66;;100;-;-;;LB,CT;45,66;45,74;<
2022-02-15;09:11:33;45,66;;11;-;-;;LB,CT;45,66;45,74;<
2022-02-15;09:11:33;45,66;;200;-;-;;LB,CT;45,66;45,74;<
2022-02-15;09:11:12;45,66;;750;-;-;;LB,CT;45,62;45,74;>
2022-02-15;09:11:07;45,74;;100;-;-;;LB,CT;45,66;45,74;>
2022-02-15;09:11:07;45,74;;609;-;-;;LB,CT;45,66;45,74;>
2022-02-15;09:11:07;45,74;;1000;-;-;;LB,CT;45,66;45,74;>
2022-02-15;09:11:07;45,7;;200;-;-;;LB,CT;45,66;45,74;>
2022-02-15;09:10:44;45,62;;109;-;-;;LB,CT;45,54;45,66;<
2022-02-15;09:10:37;45,56;;20;-;-;;LB,CT;45,48;45,56;>
2022-02-15;09:10:33;45,52;;311;-;-;;LB,CT;45,52;45,62;<
2022-02-15;09:10:31;45,52;;438;-;-;CROS;PA,UA;45,48;45,56;
2022-02-15;09:10:31;45,52;;480;-;-;CROS;PA,UA;45,48;45,56;
