2022-02-17;17:24:30;1855,52;;2;AVA;FLW;;LB,CT;1 855,000;1 857,280;<
2022-02-17;17:24:13;1857,11;;50;AVA;BBI;;LB,CT;1 857,110;1 857,960;<
2022-02-17;17:24:05;1857,2;;5;AVA;FLW;;LB,CT;1 857,200;1 858,480;<
2022-02-17;17:24:04;1857,11;;245;AVA;FLW;;LB,CT;1 857,110;1 858,560;<
2022-02-17;17:23:38;1857,11;;1;AVA;NON;;LB,CT;1 857,110;1 860,100;<
2022-02-17;17:23:29;1858;;77;AVA;FLW;;LB,CT;1 858,000;1 860,100;<
2022-02-17;17:23:26;1858;;42;AVA;NON;;LB,CT;1 858,000;1 860,150;<
2022-02-17;17:22:53;1861,47;;2;AVA;FLW;;LB,CT;1 858,040;1 861,470;>
2022-02-17;17:22:46;1858,04;;14;FLW;SSWM;;LB,CT;1 858,040;1 861,500;>
2022-02-17;17:22:46;1858,04;;49;FLW;SSWM;;LB,CT;1 858,040;1 861,500;<
2022-02-17;17:22:45;1859;;59;AVA;SSWM;;LB,CT;1 859,000;1 859,130;<
2022-02-17;17:22:40;1859,03;;2;FLW;AVA;;LB,CT;1 859,030;1 859,430;<
2022-02-17;17:22:31;1859,03;;3;FLW;NON;;LB,CT;1 859,030;1 859,720;<
2022-02-17;17:21:40;1859,05;;18;FLW;AVA;;LB,CT;1 859,050;1 860,950;<
2022-02-17;17:21:40;1860,09;;8;AVA;AVA;;LB,CT;1 859,050;1 860,950;<
2022-02-17;17:20:42;1859,4;;2;AVA;SSWM;;LB,CT;1 859,000;1 859,400;<
2022-02-17;17:20:03;1859,4;;5;AVA;AVA;;LB,CT;1 859,400;1 860,290;<
2022-02-17;17:19:57;1860,76;;59;AVA;SSWM;;LB,CT;1 859,400;1 862,970;<
2022-02-17;17:19:56;1860,57;;4;AVA;SSWM;;LB,CT;1 860,570;1 860,670;<
2022-02-17;17:19:15;1860,55;;1;NON;SSWM;;LB,CT;1 859,400;1 860,550;>
2022-02-17;17:18:52;1859,15;;5;DREU;AVA;;LB,CT;1 859,150;1 861,460;<
2022-02-17;17:18:16;1858,61;;3;DREU;AVA;;LB,CT;1 858,610;1 860,720;<
2022-02-17;17:17:58;1859,41;;144;NON;SSWM;;LB,CT;1 858,160;1 862,530;>
2022-02-17;17:17:54;1860,44;;5;NON;SSWM;;LB,CT;1 858,160;1 860,440;>
2022-02-17;17:17:18;1857,26;;1;NON;AVA;HID;DB,CT;1 857,260;1 859,350;<
2022-02-17;17:17:18;1857,26;;1;NON;AVA;;LB,CT;1 857,260;1 859,350;<
2022-02-17;17:14:22;1860,42;;99;NON;FLW;HID;DB,CT;1 860,420;1 862,370;<
2022-02-17;17:14:22;1860,42;;1;NON;FLW;;LB,CT;1 860,420;1 862,370;<
2022-02-17;17:14:00;1862,5;;50;SHB;NON;;LB,CT;1 860,420;1 862,500;>
2022-02-17;17:13:50;1862,5;;7;NON;NON;;LB,CT;1 859,900;1 862,500;>
2022-02-17;17:13:43;1859,46;;7;FLW;NON;;LB,CT;1 859,460;1 862,500;<
2022-02-17;17:13:41;1862,5;;1;AVA;NON;;LB,CT;1 859,430;1 862,500;>
2022-02-17;17:13:14;1862,46;;4;AVA;FLW;;LB,CT;1 860,140;1 862,460;>
2022-02-17;17:12:16;1863,51;;5;AVA;BBI;;LB,CT;1 857,500;1 863,700;<
2022-02-17;17:12:09;1858,16;;5;NON;AVA;HID;DB,CT;1 858,160;1 863,510;<
2022-02-17;17:12:09;1858,16;;1;NON;AVA;;LB,CT;1 858,160;1 863,510;<
2022-02-17;17:11:48;1858,5;;9;NON;AVA;;LB,CT;1 856,920;1 858,000;>
2022-02-17;17:11:48;1858;;5;NON;NON;;LB,CT;1 856,920;1 858,000;>
2022-02-17;17:11:22;1855,12;;5;NON;AVA;HID;DB,CT;1 855,120;1 858,000;<
2022-02-17;17:11:22;1855,12;;1;NON;AVA;;LB,CT;1 855,120;1 858,000;<
2022-02-17;17:10:31;1852,07;;49;NON;AVA;HID;DB,CT;1 852,070;1 857,580;<
2022-02-17;17:10:31;1852,07;;1;NON;AVA;;LB,CT;1 852,070;1 857,580;<
2022-02-17;17:10:10;1849,8;;4;NON;AVA;HID;DB,CT;1 849,800;1 853,580;<
2022-02-17;17:10:10;1849,8;;1;NON;AVA;;LB,CT;1 849,800;1 853,580;<
2022-02-17;17:07:34;1850,22;;14;NON;AVA;HID;DB,CT;1 850,220;1 854,490;<
2022-02-17;17:07:34;1850,22;;1;NON;AVA;;LB,CT;1 850,220;1 854,490;<
2022-02-17;17:07:10;1852;;1;AVA;FLW;;LB,CT;1 848,960;1 853,990;<
2022-02-17;17:07:09;1852;;1;AVA;AVA;;LB,CT;1 848,960;1 852,000;>
2022-02-17;17:07:03;1848,26;;2;DREU;AVA;;LB,CT;1 848,260;1 852,000;<
2022-02-17;17:06:54;1848,24;;24;NON;AVA;HID;DB,CT;1 848,240;1 852,000;<
2022-02-17;17:06:54;1848,24;;1;NON;AVA;;LB,CT;1 848,240;1 852,000;<
2022-02-17;17:06:35;1848,06;;24;NON;AVA;HID;DB,CT;1 848,060;1 853,440;<
2022-02-17;17:06:35;1848,06;;1;NON;AVA;;LB,CT;1 848,060;1 853,440;<
2022-02-17;17:06:32;1852,62;;5;AVA;FLW;;LB,CT;1 847,040;1 852,620;>
2022-02-17;17:05:41;1845,49;;5;DREU;AVA;;LB,CT;1 845,490;1 850,330;<
2022-02-17;17:05:31;1845;;6;AVA;AVA;;LB,CT;1 845,000;1 849,610;<
2022-02-17;17:05:24;1847,4;;53;MSE;BBI;;LB,CT;1 847,400;1 847,940;<
2022-02-17;17:05:24;1847,4;;64;MSE;NON;;LB,CT;1 847,400;1 847,940;<
2022-02-17;17:05:22;1847,4;;64;MSE;NON;;LB,CT;1 847,400;1 848,440;<
2022-02-17;17:05:21;1847,4;;64;MSE;NON;;LB,CT;1 847,400;1 849,480;<
2022-02-17;17:05:20;1847,4;;245;MSE;FLW;;LB,CT;1 847,400;1 850,450;<
2022-02-17;17:05:20;1848;;5;AVA;FLW;;LB,CT;1 848,000;1 850,460;<
2022-02-17;17:04:35;1847,4;;10;MSE;AVA;;LB,CT;1 847,400;1 850,940;<
