2022-02-22;17:26:10;14,75;;1247;NON;AVA;;LB,CT;14,75;14,97;<
2022-02-22;17:24:59;14,92;;938;AVA;MGF;;LB,CT;14,8;14,92;>
2022-02-22;17:24:47;14,92;;100;AVA;MGF;;LB,CT;14,8;14,92;>
2022-02-22;17:23:39;14,95;;120;AVA;NON;;LB,CT;14,84;14,95;>
2022-02-22;17:22:40;14,93;;2679;AVA;NON;;LB,CT;14,81;14,93;<
2022-02-22;17:20:40;14,8;;17479;MGF;AVA;;LB,CT;14,8;15,13;>
2022-02-22;17:20:26;14,8;;10269;NON;AVA;;LB,CT;14,79;14,8;>
2022-02-22;17:20:25;14,8;;6287;NON;AVA;;LB,CT;14,79;14,8;<
2022-02-22;17:20:25;14,9;;65;NON;AVA;;LB,CT;14,79;14,8;<
2022-02-22;17:15:08;15,08;;700;AVA;MGF;;LB,CT;14,97;15,08;>
2022-02-22;17:15:01;14,97;;335;NON;AVA;;LB,CT;14,97;15,08;<
2022-02-22;17:12:59;15,1;;1000;AVA;MGF;;LB,CT;14,97;15,1;>
2022-02-22;17:10:21;15,08;;1000;AVA;MGF;;LB,CT;14,96;15,08;>
2022-02-22;17:10:04;15,09;;1000;AVA;MGF;;LB,CT;14,98;15,09;>
2022-02-22;17:09:11;15,12;;1000;AVA;MGF;;LB,CT;15;15,12;>
2022-02-22;17:08:02;15,14;;10620;AVA;MGF;;LB,CT;15,02;15,12;>
2022-02-22;17:08:02;15,12;;380;AVA;AVA;;LB,CT;15,02;15,12;>
2022-02-22;17:00:31;15,2;;3800;AVA;MGF;;LB,CT;15,08;15,2;>
2022-02-22;17:00:31;15,12;;300;AVA;NON;;LB,CT;15,08;15,2;>
2022-02-22;16:49:37;15,12;;1200;AVA;NON;;LB,CT;15,07;15,12;<
2022-02-22;16:46:08;15,19;;32;AVA;MGF;;LB,CT;15,17;15,19;>
2022-02-22;16:44:26;15,2;;65;AVA;MGF;;LB,CT;15,17;15,2;>
2022-02-22;16:43:32;15,18;;463;NON;MGF;;LB,CT;15,18;15,77;<
2022-02-22;16:43:03;15,18;;37;NON;AVA;;LB,CT;15,18;15,42;<
2022-02-22;16:40:25;15,21;;128;NON;MGF;;LB,CT;15,21;15,43;<
2022-02-22;16:39:30;15,24;;100;AVA;MGF;;LB,CT;15,21;15,24;>
2022-02-22;16:38:31;15,25;;120;NON;MGF;;LB,CT;15,21;15,25;>
2022-02-22;16:30:18;15,21;;14;NON;AVA;;LB,CT;15,21;15,32;<
2022-02-22;16:28:32;15,21;;358;NON;AVA;;LB,CT;15,21;15,29;<
2022-02-22;16:27:12;15,28;;2451;AVA;MGF;;LB,CT;15,21;15,28;>
2022-02-22;16:25:46;15,27;;1468;AVA;NON;;LB,CT;15,21;15,27;>
